Dep,Nom,Population 2010,Surface en km²,Longitude,Latitude
2,Sommette-Eaucourt,158,6.28,3.11667,49.7333
2,Lierval,115,3.77,3.61667,49.4833
2,Chézy-sur-Marne,1327,22.43,3.36667,48.9833
2,Oulches-la-Vallée-Foulon,63,4.45,3.75,49.4333
2,Anizy-le-Château,1895,9.49,3.45,49.5
2,Maizy,425,7.09,3.73333,49.3833
2,Fourdrain,404,9.45,3.46667,49.6
2,Nampteuil-sous-Muret,85,3.38,3.41667,49.3
2,Urcel,549,7.2,3.55,49.5
2,Louâtre,213,11.02,3.25,49.25
2,Barzy-en-Thiérache,306,7.63,3.75,50.0333
2,Condé-en-Brie,656,4.56,3.55,49
2,Dampleux,437,8.19,3.15,49.25
2,Sommelans,57,4.28,3.3,49.1333
2,Pontruet,339,6.75,3.23333,49.9
2,Oigny-en-Valois,142,11.88,3.13333,49.2167
2,Loupeigne,78,7.3,3.53333,49.25
2,Lhuys,149,4.95,3.55,49.2833
2,Éparcy,44,7.52,4.06667,49.8667
2,La Chapelle-Monthodon,189,14.28,3.63333,49.0167
2,Morsain,426,14.34,3.18333,49.45
2,Jaulgonne,666,1.78,3.53333,49.0833
2,Chermizy-Ailles,96,10.95,3.73333,49.4667
2,Becquigny,284,4.67,3.46973,50.0173
2,Festieux,604,6.67,3.75,49.5167
2,Villers-lès-Guise,165,8.06,3.68333,49.9
2,Nampcelles-la-Cour,137,10.89,4,49.7833
2,Montigny-en-Arrouaise,300,9.77,3.48333,49.9
2,Berrieux,177,4.98,3.85,49.4833
2,Chigny,155,10.47,3.76667,49.9167
2,Muret-et-Crouttes,139,5.24,3.41667,49.2833
2,Flavigny-le-Grand-et-Beaurain,473,13.63,3.66473,49.8909
2,Laon,25986,42,3.61667,49.5667
2,Saint-Clément,51,5.01,4.06667,49.7667
2,Dercy,367,11.17,3.68333,49.7
2,Anguilcourt-le-Sart,292,9.14,3.43333,49.6833
2,Villers-en-Prayères,122,5.74,3.66667,49.3833
2,Chalandry,217,7.66,3.63333,49.6833
2,Laval-en-Laonnois,255,4.51,3.6,49.5
2,Fressancourt,210,2.51,3.41667,49.6167
2,Le Sourd,162,7.36,3.75,49.8667
2,Fontaine-Notre-Dame,384,11.9,3.43333,49.8833
2,Chéry-Chartreuve,341,13.69,3.61667,49.2667
2,Mortefontaine,239,11.9,3.07611,49.3317
2,Serain,381,6.65,3.36667,50.0167
2,Maast-et-Violaine,160,10.96,3.45,49.2833
2,Neuville-sur-Ailette,96,4.45,3.7,49.4667
2,Francilly-Selency,465,5.43,3.23333,49.85
2,Bézu-le-Guéry,259,11.1,3.23333,49.0167
2,Marle,2351,13.79,3.76667,49.7333
2,Lemé,447,11.36,3.76667,49.8333
2,Cierges,74,8.22,3.6,49.1667
2,Craonne,76,8.62,3.78333,49.4333
2,Courtemont-Varennes,298,5.98,3.55,49.0667
2,Pommiers,637,6.69,3.26667,49.4
2,Gland,497,5.65,3.46667,49.05
2,Landouzy-la-Cour,167,10.12,3.98333,49.85
2,Montigny-lès-Condé,79,4.77,3.56667,48.9833
2,Leuilly-sous-Coucy,413,12.69,3.33333,49.4833
2,Ploisy,82,2.87,3.3,49.3333
2,Serval,44,2.14,3.68333,49.35
2,Billy-sur-Ourcq,215,10.17,3.3,49.2167
2,Ambrief,63,4.5,3.4,49.3167
2,Prisces,114,6.63,3.86667,49.7833
2,Roupy,241,5.9,3.18333,49.8167
2,Ronchères,130,6.06,3.6,49.15
2,Lugny,126,4.77,3.81667,49.7833
2,Chézy-en-Orxois,360,16.15,3.18333,49.1333
2,Dhuizel,115,6.81,3.61667,49.3667
2,Étampes-sur-Marne,1164,2.24,3.41667,49.0333
2,Vaux-en-Vermandois,137,3.85,3.15,49.8167
2,Boué,1265,10.44,3.7,50.0167
2,La Fère,3037,6.73,3.36667,49.6667
2,Saint-Michel,3535,42.2,4.13333,49.9167
2,Castres,231,5.71,3.23333,49.8
2,Mesbrecourt-Richecourt,298,8.98,3.55,49.7
2,Beugneux,122,7.68,3.41667,49.2333
2,Clermont-les-Fermes,120,9.3,3.95,49.6667
2,Condren,707,5.58,3.28333,49.6167
2,Franqueville,130,3.04,3.80945,49.81
2,Arcy-Sainte-Restitue,427,26.43,3.46667,49.25
2,Burelles,138,13.83,3.9,49.7833
2,Rocourt-Saint-Martin,321,5.76,3.38333,49.15
2,Commenchon,191,3.33,3.16667,49.6333
2,Voulpaix,405,11.55,3.83333,49.8333
2,Bucy-lès-Cerny,185,8.74,3.51667,49.5833
2,Renansart,169,8.71,3.45,49.7167
2,Presles-et-Boves,356,9.61,3.55,49.4
2,Lavaqueresse,212,4.44,3.70833,49.95
2,Cuffies,1686,5.02,3.31667,49.4167
2,Villequier-Aumont,631,12.34,3.2,49.65
2,Vendelles,110,5.28,3.13333,49.9167
2,Attilly,384,11.81,3.16667,49.85
2,Berlancourt,104,5.2,3.75806,49.7787
2,Grisolles,193,10.63,3.35,49.15
2,Courcelles-sur-Vesle,345,8.81,3.57195,49.3381
2,Sons-et-Ronchères,234,9.2,3.66667,49.75
2,Seringes-et-Nesles,296,13.49,3.53333,49.2
2,Grandlup-et-Fay,320,20.3,3.73333,49.6667
2,Coincy,1310,17.24,3.41667,49.1667
2,Marly-Gomont,414,12.91,3.8,49.9
2,Macogny,81,6.17,3.23333,49.1667
2,Tartiers,190,8.89,3.23333,49.4333
2,Gibercourt,45,2.69,3.28333,49.7333
2,Pontru,286,14.98,3.21667,49.9
2,Trélou-sur-Marne,985,20.35,3.60695,49.077
2,La Ville-aux-Bois-lès-Dizy,180,10.22,3.99334,49.6612
2,Amigny-Rouy,731,13.08,3.3,49.6
2,Charmes,1659,3.66,3.38333,49.65
2,Viffort,333,9.83,3.45,48.9667
2,Mâchecourt,122,10.08,3.84167,49.6583
2,Nogent-l'Artaud,2137,23.99,3.31667,48.9667
2,Tannières,14,2.55,3.55,49.2833
2,Saint-Erme-Outre-et-Ramecourt,1832,20.11,3.85,49.5167
2,Jouaignes,170,7.84,3.5,49.3
2,Vaucelles-et-Beffecourt,210,4.03,3.55,49.5333
2,Lesquielles-Saint-Germain,859,16.21,3.61667,49.9333
2,Aizy-Jouy,287,14.63,3.51639,49.4348
2,Faucoucourt,311,7.35,3.46667,49.5333
2,Chavigny,153,5.28,3.3,49.4333
2,Veuilly-la-Poterie,138,7.54,3.21667,49.0833
2,Mézy-Moulins,523,4.48,3.5,49.0667
2,Gernicourt,50,7.47,3.86667,49.4
2,Quincy-Basse,58,3.87,3.38333,49.5167
2,Sergy,164,13.32,3.56667,49.1833
2,Toulis-et-Attencourt,133,7.42,3.73333,49.6833
2,Puiseux-en-Retz,217,9.88,3.13333,49.3
2,Leuze,162,10.19,4.15,49.85
2,Crézancy,1110,7.06,3.5,49.05
2,Noyales,171,7.18,3.55,49.9
2,Marigny-en-Orxois,462,15.56,3.21667,49.0667
2,Foreste,184,4.94,3.1,49.8167
2,Wissignicourt,150,4.46,3.43333,49.5333
2,Tavaux-et-Pontséricourt,601,25.42,3.91667,49.7333
2,Saponay,259,9.93,3.48333,49.2167
2,Ébouleau,206,13.03,3.86667,49.6667
2,Orainville,492,8.69,4.01667,49.3833
2,Missy-lès-Pierrepont,114,6.6,3.8,49.6333
2,Neuilly-Saint-Front,2175,17.89,3.26667,49.1667
2,Tergnier,14139,17.95,3.3,49.65
2,La Ferté-Milon,2240,18.35,3.11667,49.1667
2,Bassoles-Aulers,132,7.03,3.38333,49.5333
2,Le Verguier,224,4.28,3.16667,49.9333
2,Ostel,80,9.1,3.56667,49.4333
2,Sissy,484,10.76,3.43333,49.8
2,Leury,104,3.69,3.33333,49.4333
2,La Croix-sur-Ourcq,124,10.45,3.35,49.1667
2,Pernant,708,9.83,3.23333,49.3833
2,Étreux,1509,10.36,3.65,49.9833
2,Bruys,19,5.7,3.56667,49.2667
2,Fontenelle,289,10.47,3.86667,50.0333
2,Cerseuil,91,4.61,3.51667,49.3333
2,Voharies,68,3.32,3.8,49.7833
2,Saint-Pierre-Aigle,352,12.02,3.18333,49.3167
2,Saint-Martin-Rivière,125,5.52,3.53333,50.05
2,Nanteuil-Notre-Dame,67,3.72,3.4,49.2
2,Selens,238,7.65,3.2,49.5
2,Monthenault,120,2.94,3.66667,49.4833
2,Saint-Eugène,238,6.75,3.53333,49.0167
2,Étouvelles,223,2.38,3.58333,49.5333
2,Faverolles,343,13.79,3.17639,49.2242
2,Lislet,239,8.2,4.01667,49.6833
2,Vendeuil,918,14.45,3.35,49.7167
2,Folembray,1504,8.85,3.28333,49.55
2,Courbes,34,3.16,3.45,49.6833
2,Chacrise,312,12.74,3.4,49.3
2,Serches,313,9.1,3.45,49.35
2,Acy,959,11.67,3.41667,49.35
2,Verneuil-sous-Coucy,130,4.58,3.31667,49.5333
2,Bazoches-sur-Vesles,457,9.49,3.61861,49.3073
2,Mauregny-en-Haye,434,10.46,3.8,49.5333
2,Hartennes-et-Taux,333,6.31,3.35,49.2667
2,Vasseny,212,3.18,3.48333,49.35
2,Merval,88,3.36,3.7,49.35
2,Corcy,310,7.25,3.21667,49.25
2,Bony,135,7.98,3.21667,49.9833
2,Breny,268,4.52,3.35,49.1833
2,Brécy,352,9.98,3.43333,49.15
2,Bruyères-sur-Fère,206,9.05,3.43333,49.1833
2,Flavy-le-Martel,1636,12.83,3.2,49.7167
2,Pancy-Courtecon,43,6.37,3.65,49.4667
2,Bosmont-sur-Serre,206,9.68,3.86667,49.7333
2,Missy-aux-Bois,108,3.04,3.25,49.3333
2,Surfontaine,103,6.38,3.45,49.7333
2,Dagny-Lambercy,132,10.04,4.03333,49.7667
2,Lanchy,52,3.69,3.08333,49.8333
2,Vaudesson,260,8.42,3.48333,49.4667
2,Cœuvres-et-Valsery,462,12.52,3.15,49.3333
2,Épieds,389,18.66,3.45,49.1
2,Villeneuve-Saint-Germain,2438,4.54,3.35,49.3833
2,Alaincourt,503,5.9,3.36667,49.75
2,Soucy,88,5.22,3.13333,49.3167
2,Archon,87,6.37,4.11667,49.7417
2,Pargny-Filain,234,5.01,3.53333,49.4667
2,Germaine,66,4.54,3.11667,49.7833
2,La Neuville-Housset,63,4.99,3.71667,49.7833
2,Belleau,135,6.72,3.3,49.1
2,Paars,284,5.15,3.6,49.3333
2,Laniscourt,175,3,3.55,49.55
2,Sermoise,319,5.51,3.45,49.3667
2,Barenton-Bugny,589,11.38,3.65,49.6333
2,Quierzy,459,8.09,3.13333,49.5667
2,Cerizy,58,4,3.33333,49.75
2,La Ferté-Chevresis,589,23.92,3.56667,49.7333
2,Ramicourt,171,3.82,3.33333,49.95
2,Bussiares,122,7.4,3.25,49.0833
2,Bernot,459,16.56,3.5,49.8667
2,Lerzy,219,11.54,3.86667,49.9333
2,Samoussy,338,25.04,3.73333,49.5833
2,Grougis,385,11.26,3.53333,49.9333
2,Macquigny,374,20.18,3.55,49.8833
2,La Flamengrie,1102,26.43,3.91667,50
2,Servais,282,5.51,3.35,49.6167
2,Bertricourt,156,4.48,4,49.3833
2,Osly-Courtil,297,5.23,3.21667,49.4
2,Verneuil-sur-Serre,271,7.86,3.66667,49.65
2,Mayot,171,3.42,3.38333,49.7
2,Wassigny,973,6.79,3.6,50.0167
2,Barenton-Cel,136,6.69,3.63333,49.65
2,Englancourt,118,7.97,3.8,49.9167
2,Athies-sous-Laon,2515,15.44,3.68333,49.5667
2,Froidestrées,208,4.91,3.9,49.9333
2,La Malmaison,411,25.61,3.98333,49.5167
2,Manicamp,309,10.24,3.16667,49.5667
2,Barenton-sur-Serre,115,8.05,3.68333,49.6667
2,Audigny,265,10.73,3.65,49.85
2,Ohis,307,6.48,4.01667,49.9333
2,Martigny,452,16.96,4.13333,49.8667
2,Barisis,723,15.11,3.32806,49.5787
2,Épaux-Bézu,588,19.5,3.35,49.1
2,Abbécourt,528,5.96,3.18333,49.6
2,Hauteville,167,7.1,3.51667,49.8667
2,Benay,213,6.81,3.31667,49.75
2,La Neuville-en-Beine,178,3.81,3.15,49.6833
2,Tupigny,364,12.84,3.6,49.95
2,Vervins,2666,10.35,3.9,49.8333
2,Dorengt,157,10.5,3.68333,49.9667
2,Saint-Gobert,309,7.78,3.81667,49.8
2,Parcy-et-Tigny,249,10.59,3.335,49.2787
2,Saint-Pierre-lès-Franqueville,64,7,3.82361,49.8195
2,Mont-Notre-Dame,677,9.96,3.58333,49.3
2,Mont-Saint-Martin,85,5.81,3.63333,49.2833
2,Chierry,1055,2.82,3.43333,49.0333
2,Cutry,115,4.79,3.18333,49.35
2,Chevennes,142,6.06,3.73333,49.8167
2,Montigny-le-Franc,158,9.9,3.91667,49.6833
2,Bourg-et-Comin,754,5.12,3.65,49.4
2,Saint-Agnan,101,8.07,3.6,49.0167
2,Coulonges-Cohan,428,28.75,3.63639,49.2012
2,Prémontré,769,8.33,3.4,49.55
2,Courtrizy-et-Fussigny,67,4.22,3.8,49.5167
2,Jumencourt,154,6.2,3.35,49.5167
2,Clairfontaine,569,14.31,3.98333,49.9833
2,Sequehart,227,6.38,3.33333,49.9167
2,Agnicourt-et-Séchelles,207,10.79,3.95,49.7167
2,Roucy,404,6.96,3.81667,49.3667
2,Prémont,757,12.21,3.38333,50
2,Clastres,611,8.24,3.23333,49.7333
2,Le Charmel,322,9.83,3.55,49.1167
2,Allemant,180,5.13,3.45,49.4667
2,Mont-Saint-Père,686,10.69,3.48333,49.0667
2,Parfondeval,155,10.91,4.16667,49.7333
2,Chivres-Val,585,5.54,3.43333,49.4
2,Aubencheul-aux-Bois,310,2.11,3.26667,50.0333
2,Montfaucon,181,15.36,3.45,48.95
2,Autels,74,5.99,4.2257,49.7667
2,Fontenoy,494,9.03,3.2,49.4167
2,Crécy-au-Mont,289,11.83,3.31667,49.4833
2,Morcourt,596,6.07,3.31667,49.8667
2,Neuville-sur-Margival,117,3.65,3.4,49.45
2,Cys-la-Commune,152,4.39,3.56667,49.4
2,Marizy-Saint-Mard,59,4.54,3.21667,49.1833
2,Villeret,314,3.95,3.18333,49.95
2,Amifontaine,418,27.9,3.91667,49.4833
2,Fontaine-Uterte,127,5.77,3.36667,49.9167
2,Dolignon,59,3.38,4.08333,49.7167
2,Étaves-et-Bocquiaux,556,13.68,3.45,49.9333
2,Rocquigny,393,10.99,3.98333,50.0333
2,Mortiers,207,6.39,3.66667,49.6833
2,Rozoy-sur-Serre,1025,16.53,4.13333,49.7167
2,Malzy,194,10.3,3.73333,49.9
2,Bellenglise,386,6.4,3.25,49.9167
2,Cerny-en-Laonnois,71,7.22,3.66667,49.45
2,Montloué,157,15.58,4.06667,49.6667
2,Sainte-Geneviève,77,4.53,4.07139,49.7195
2,Neuve-Maison,616,8.42,4.03333,49.9333
2,Bézu-Saint-Germain,959,11.13,3.4,49.1
2,Étréaupont,895,17.59,3.91667,49.9
2,Berthenicourt,214,3.07,3.38333,49.7667
2,Thiernu,110,6.16,3.8,49.75
2,Laigny,220,10.83,3.86667,49.85
2,Aisonville-et-Bernoville,288,8.73,3.53333,49.9333
2,Crouy,2716,10.38,3.36667,49.4
2,Hirson,9383,33.77,4.08333,49.9167
2,Bagneux,73,2.21,3.28333,49.4667
2,Autremencourt,185,9.15,3.8,49.7
2,La Celle-sous-Montmirail,114,5.67,3.46611,48.8648
2,Condé-sur-Aisne,417,3.73,3.45,49.4
2,Blérancourt,1262,10.8,3.15,49.5167
2,Monthurel,150,3.86,3.55,49.0167
2,Petit-Verly,188,5.19,3.55,49.9667
2,Soize,98,5.91,4.08333,49.7
2,Saconin-et-Breuil,221,8.53,3.25,49.3667
2,Largny-sur-Automne,234,9.53,3.05,49.2667
2,Sommeron,136,4.68,3.95,49.95
2,Veslud,257,4.13,3.73333,49.5333
2,Liesse-Notre-Dame,1275,9.96,3.80445,49.6095
2,Chaudun,261,8.52,3.26667,49.3167
2,Vuillery,32,1.09,3.38333,49.4333
2,Omissy,807,7.09,3.31667,49.8833
2,Pavant,799,5.43,3.28333,48.95
2,Missy-sur-Aisne,684,3.25,3.43333,49.3833
2,Cugny,576,9.4,3.15,49.7
2,Parfondru,346,9.08,3.71667,49.5333
2,Coingt,77,7.31,4.08333,49.7833
2,Fonsomme,535,9.6,3.4,49.9
2,Dury,196,7.74,3.12889,49.7506
2,Royaucourt-et-Chailvet,198,3.04,3.53333,49.5167
2,Landricourt,127,5.83,3.36667,49.5
2,Sissonne,2072,53.53,3.9,49.5667
2,Berlise,126,6.59,4.11667,49.6667
2,Ribemont,1984,26.91,3.46667,49.8
2,Sains-Richaumont,1005,12.46,3.7,49.8167
2,Filain,137,4.78,3.55,49.4667
2,Chevregny,192,8.85,3.58333,49.4667
2,Montchâlons,64,6.76,3.73333,49.5167
2,Brumetz,222,7.24,3.15,49.1
2,Taillefontaine,271,10.63,3.03333,49.3167
2,Guny,446,9.32,3.26667,49.5167
2,Fresnoy-le-Grand,3096,15.07,3.41667,49.95
2,Nouvron-Vingré,226,9.25,3.2,49.4333
2,Magny-la-Fosse,128,3.63,3.28333,49.9333
2,Cuisy-en-Almont,317,9.17,3.25,49.4167
2,Montbavin,41,5.44,3.51667,49.5333
2,Vorges,378,4.78,3.65,49.5167
2,Montescourt-Lizerolles,1684,6.29,3.2575,49.7387
2,Pont-Arcy,129,3.18,3.61667,49.3833
2,Grugies,1121,5.08,3.26667,49.8
2,Bieuxy,30,4.5,3.26667,49.45
2,Marcy,157,7.3,3.4,49.8333
2,Braine,2162,11.61,3.53333,49.3333
2,Orgeval,72,2.41,3.7,49.5167
2,Marest-Dampcourt,336,8.35,3.15,49.6
2,Cilly,222,9.3,3.83333,49.7333
2,Harly,1707,3.76,3.31667,49.8333
2,Rouvroy,439,5.05,3.31667,49.85
2,Romeny-sur-Marne,487,4.23,3.33333,48.9833
2,Douchy,150,5.05,3.11667,49.7667
2,Vauxtin,51,2.27,3.6,49.35
2,Rogécourt,86,5.54,3.41667,49.6333
2,Montigny-Lengrain,668,11.38,3.1,49.3667
2,Houry,63,3.48,3.85,49.7833
2,Pierrepont,394,10.54,3.78333,49.65
2,Dohis,92,8.1,4.13333,49.75
2,Brasles,1318,7.45,3.43333,49.05
2,Aubigny-en-Laonnois,116,4.41,3.8,49.5
2,Paissy,70,7.08,3.7,49.4167
2,Nouvion-le-Comte,273,7.98,3.46667,49.6833
2,Monceau-le-Neuf-et-Faucouzy,345,19.72,3.61584,49.7698
2,Raillimont,90,4.9,4.15,49.7083
2,Dammard,416,7.96,3.2,49.15
2,Passy-sur-Marne,152,3.71,3.56667,49.0667
2,Lempire,108,2.62,3.16667,49.9833
2,Cuiry-lès-Chaudardes,84,5.15,3.76667,49.3833
2,Housset,173,13.2,3.7,49.7833
2,Billy-sur-Aisne,1081,7.47,3.38333,49.3667
2,Belleu,3881,4.53,3.33333,49.3667
2,Pontavert,596,13.37,3.81667,49.4167
2,Dizy-le-Gros,790,19.96,4.01667,49.6333
2,Crouttes-sur-Marne,645,4.33,3.24,48.98
2,Courmelles,1700,6.76,3.31667,49.35
2,Bichancourt,1041,7.73,3.21667,49.5833
2,Beauvois-en-Vermandois,278,7.51,3.1,49.8167
2,Priez,50,4.93,3.26667,49.1333
2,Chassemy,803,10.85,3.5,49.3833
2,Étrépilly,81,5.13,3.33333,49.0833
2,Artemps,359,6.31,3.18333,49.7667
2,Frières-Faillouël,985,15.26,3.25,49.6667
2,Wiège-Faty,231,7.47,3.73333,49.8833
2,Saint-Nicolas-aux-Bois,111,6.64,3.41667,49.6
2,Gricourt,869,9.92,3.25,49.8833
2,Blesmes,371,9.7,3.45,49.0333
2,Ville-Savoye,58,2.64,3.63333,49.3
2,Mercin-et-Vaux,940,7.77,3.28333,49.3833
2,Chevresis-Monceau,356,16.85,3.56667,49.75
2,Beaurevoir,1512,21.73,3.3,50
2,Saint-Bandry,260,6.02,3.16667,49.3667
2,Vregny,91,4.5,3.41667,49.4167
2,Vadencourt,638,12.24,3.58333,49.9333
2,Vierzy,440,12.73,3.28333,49.2833
2,Caillouël-Crépigny,420,6.63,3.15,49.6167
2,Nizy-le-Comte,257,31.53,4.05,49.5667
2,Vendières,153,12.35,3.45,48.8667
2,Buzancy,186,4.75,3.35,49.3167
2,Jeantes,217,15.61,4.05,49.8
2,Connigis,325,5.46,3.53333,49.0333
2,Torcy-en-Valois,83,3.62,3.26667,49.0833
2,Coucy-la-Ville,213,6.11,3.33333,49.5333
2,Goudelancourt-lès-Pierrepont,142,8.73,3.85473,49.6689
2,Passy-en-Valois,164,3.41,3.2,49.1667
2,Montgru-Saint-Hilaire,34,3.24,3.33333,49.1833
2,Mont-d'Origny,860,13.52,3.48333,49.8333
2,Vassogne,66,2.93,3.73333,49.4167
2,Maissemy,245,8.17,3.2,49.8833
2,Rogny,105,5.61,3.81667,49.7667
2,Vénérolles,216,8.89,3.63333,49.9667
2,Clamecy,223,3.4,3.36667,49.4333
2,Viel-Arcy,181,6.59,3.61667,49.3833
2,Guyencourt,225,4.2,3.83333,49.35
2,Mennevret,664,11.89,3.55,49.9833
2,Caulaincourt,136,5.96,3.1,49.8667
2,Oulchy-le-Château,833,15.08,3.35,49.2
2,Guise,5173,16.13,3.63333,49.9
2,Champs,293,9.16,3.25,49.5333
2,Sainte-Preuve,84,9.61,3.91667,49.6167
2,Proix,147,3.45,3.56667,49.9
2,Ambleny,1134,17.32,3.18333,49.3833
2,Ribeauville,82,3.58,3.58333,50.05
2,Tugny-et-Pont,281,5.89,3.15,49.75
2,Fresnes,152,7.3,3.36973,49.5539
2,Bourguignon-sous-Montbavin,133,1.92,3.54139,49.5281
2,Neuvillette,196,6.44,3.46667,49.85
2,Saint-Thomas,97,2.5,3.81667,49.5
2,Marfontaine,84,9.21,3.78333,49.8
2,Besmont,153,15.86,4.11667,49.8333
2,Lehaucourt,912,9.37,3.28333,49.9167
2,Brissy-Hamégicourt,639,12.38,3.38028,49.7437
2,Plomion,477,16.39,4.01667,49.8
2,Savy,614,7.49,3.18333,49.8
2,Puisieux-et-Clanlieu,296,17.42,3.66667,49.85
2,Ciry-Salsogne,842,8.95,3.46667,49.3667
2,Crupilly,66,3.52,3.75,49.9167
2,Dommiers,287,7.24,3.21667,49.3333
2,Étreillers,1199,8.69,3.15,49.8167
2,Chouy,395,20.03,3.25,49.2
2,Landifay-et-Bertaignemont,292,19.6,3.6,49.8167
2,Silly-la-Poterie,134,2.31,3.15,49.2
2,Nauroy,691,6.27,3.25,49.95
2,Limé,188,5.55,3.55,49.3167
2,Aubigny-aux-Kaisnes,242,3.72,3.11667,49.7833
2,Monceau-le-Waast,243,5.41,3.7,49.6167
2,Cuiry-lès-Iviers,37,4.79,4.10973,49.7614
2,Regny,209,11.89,3.41667,49.8167
2,Villers-Saint-Christophe,472,8.99,3.1,49.7833
2,Chaillevois,188,2.17,3.51667,49.5167
2,Vézilly,181,10.74,3.7,49.1833
2,Lappion,295,23.71,3.96667,49.6167
2,Fresnes-en-Tardenois,253,8.84,3.55,49.15
2,Grand-Rozoy,293,12.45,3.38333,49.2333
2,Condé-sur-Suippe,229,5.83,3.95,49.4167
2,Celles-lès-Condé,74,3.91,3.56667,49.0167
2,Cessières,470,10.35,3.48333,49.5667
2,Courboin,296,14.07,3.5,49
2,Verdilly,436,5.1,3.41667,49.0667
2,Sorbais,272,13.72,3.9,49.9167
2,Thenailles,255,16.43,3.95,49.8167
2,Menneville,408,7.29,4,49.4167
2,Bonneil,402,2.11,3.35,49
2,Couvron-et-Aumencourt,1325,13.33,3.51667,49.65
2,Chavignon,762,11.55,3.51667,49.4833
2,Gandelu,679,10.03,3.18333,49.1
2,Le Thuel,170,7.06,4.07695,49.6495
2,Septvaux,191,8.56,3.38333,49.5667
2,Neufchâtel-sur-Aisne,416,2.86,4.03333,49.4333
2,Boncourt,250,13.29,3.95,49.6167
2,Monampteuil,137,5.86,3.56667,49.4833
2,Villiers-Saint-Denis,1051,7.57,3.26723,48.9931
2,Glennes,226,8.57,3.71667,49.35
2,Jussy,1243,13.37,3.23333,49.7167
2,Croix-Fonsomme,227,9.37,3.4,49.9167
2,Bertaucourt-Epourdon,610,7.46,3.38333,49.6167
2,Bucilly,195,12.85,4.08333,49.8833
2,Saint-Thibaut,63,4.13,3.61667,49.3
2,Landouzy-la-Ville,526,15.76,4.05,49.8667
2,Goudelancourt-lès-Berrieux,63,5.54,3.84917,49.4967
2,Colligis-Crandelain,181,6.53,3.65,49.4833
2,Nesles-la-Montagne,1210,17.21,3.41667,49.0167
2,La Capelle,1853,12.26,3.91639,49.9773
2,Aizelles,112,4.88,3.81667,49.4833
2,Vermand,1032,15.75,3.15,49.8667
2,Monthiers,152,7.37,3.3,49.1
2,Saint-Pierremont,62,6.98,3.88333,49.7167
2,Celles-sur-Aisne,256,6.16,3.48333,49.4167
2,Évergnicourt,566,9.15,4.03333,49.4333
2,Fossoy,577,7.18,3.48333,49.05
2,Muscourt,44,2.18,3.75,49.3667
2,Chaudardes,88,4.7,3.78333,49.3833
2,Remigny,390,10.07,3.28333,49.7167
2,Mons-en-Laonnois,1149,4.1,3.55334,49.5373
2,Charly-sur-Marne,2739,20.52,3.28528,48.9773
2,Château-Thierry,14480,16.55,3.4,49.05
2,Eppes,411,7.71,3.73333,49.55
2,Vauxrezis,334,6.54,3.28056,49.4137
2,Châtillon-lès-Sons,81,10.56,3.68333,49.75
2,Vivières,400,13.96,3.1,49.3
2,Coyolles,388,24.55,3.05,49.2333
2,Rozières-sur-Crise,231,7.32,3.35,49.3333
2,Thenelles,568,6.99,3.46667,49.8167
2,Nogentel,1019,6.93,3.4,49.0167
2,La Chapelle-sur-Chézy,281,7.9,3.38333,48.95
2,Concevreux,259,12.51,3.78333,49.3833
2,Grandrieux,88,4.35,4.18333,49.7333
2,Origny-en-Thiérache,1548,16.48,4.01667,49.9
2,Achery,587,6.9,3.38333,49.6833
2,Lesdins,854,10.63,3.33333,49.9
2,Liez,435,5.45,3.28333,49.6833
2,Haramont,611,12.24,3.05,49.2833
2,Mennessis,419,5.23,3.26667,49.7
2,Levergies,587,7.67,3.31667,49.9333
2,Ollezy,166,5.31,3.13333,49.7167
2,Colonfay,71,3.29,3.7,49.85
2,Vauxbuin,766,5,3.3,49.3667
2,La Vallée-Mulâtre,146,5.28,3.56667,50.0167
2,Révillon,70,2.24,3.7,49.3667
2,Watigny,369,21.12,4.2,49.9
2,Grand-Verly,149,3.8,3.58333,49.9333
2,Troësnes,236,2.65,3.16973,49.1931
2,Nouvion-et-Catillon,535,16.67,3.48333,49.7
2,Villers-Hélon,222,8.07,3.26667,49.2667
2,Buironfosse,1189,17.6,3.83333,49.9667
2,Courchamps,89,2.72,3.26667,49.1167
2,Noyant-et-Aconin,476,4.6,3.33333,49.3333
2,Saint-Simon,621,6.34,3.16667,49.75
2,Beautor,2642,7.44,3.33333,49.65
2,Presles-et-Thierny,383,8.33,3.61667,49.5167
2,Monceau-lès-Leups,473,13.3,3.48333,49.6667
2,Montcornet,1543,5.74,4.01723,49.6956
2,Viels-Maisons,1052,21.44,3.4,48.9
2,Marizy-Sainte-Geneviève,130,7.71,3.2,49.1833
2,Autreppes,187,6.78,3.85,49.9
2,Moÿ-de-l'Aisne,993,6.26,3.36667,49.75
2,Any-Martin-Rieux,476,17.73,4.2165,49.8833
2,Esquéhéries,850,16.21,3.75,49.9833
2,Trosly-Loire,593,15.21,3.23333,49.5167
2,Fayet,588,5.86,3.25,49.8667
2,Harcigny,249,7.57,3.98333,49.8
2,Itancourt,1118,7.11,3.35,49.8
2,Brie,59,2.8,3.4825,49.6009
2,Hinacourt,33,3.09,3.28333,49.7333
2,Latilly,213,9.32,3.31667,49.15
2,Holnon,1433,6.37,3.21667,49.8667
2,Marchais,379,15.3,3.81667,49.5833
2,Parpeville,241,15.82,3.55,49.7667
2,Vic-sur-Aisne,1760,5.23,3.11667,49.4
